0,	1,	2,	3,	4,	5,	6,	7,	8,	9,	10,	11,	12,	13,	14,	15,	16,	17,	18,	19,	20,	21,	22,	23,	24,	25,	26,	27,	28,	29,	30,	31,	32,	33,	34,	35,	36,	37,	38,	39,	40,	41,	42,	43,	44,	45,	46,	47,	48,	49,	50,	51,	52,	53,	54,	55,	56,	57,	58,	59,	60,	61,	62,	63,	64,	65,	66,	67,	68,	69,	70,	71,	72,	73,	74,	75,	76,	77,	78,	79,	80,	81,	82,	83,	84,	85,	86,	87,	88,	89,	90,	91,	92,	93,	94,	95,	96,	97,	98,	99,	100,	101,	102,	103,	104,	105,	106,	107,	108,	109,	110,	111,	112,	113,	114,	115,	116,	117,	118,	119,	120,	121,	122,	123,	124,	125,	126,	127,	128,	129,	130,	131,	132,	133,	134,	135,	136,	137,	138,	139,	140,	141,	142,	143,	144,	145,	146,	147,	148,	149,	150,	151,	152,	153,	154,	155,	156,	157,	158,	159,	160,	161,	162,	163,	164,	165,	166,	167,	168,	169,	170,	171,	172,	173,	174,	175,	176,	177,	178,	179,	180,	181,	182,	183,	184,	185,	186,	187,	188,	189,	190,	191,	192,	193,	194,	195,	196,	197,	198,	199,	200,	201
0.236,	0.600789,	0.611766,	0.622668,	0.633491,	0.644233,	0.654889,	0.665456,	0.67593,	0.686307,	0.696582,	0.70675,	0.716806,	0.726745,	0.736561,	0.746248,	0.755799,	0.765206,	0.774462,	0.783557,	0.792483,	0.801229,	0.809784,	0.818134,	0.826265,	0.834161,	0.841804,	0.849171,	0.85624,	0.862979,	0.869353,	0.87532,	0.880825,	0.885798,	0.89015,	0.893759,	0.896459,	0.898019,	0.898113,	0.896278,	0.89183,	0.88378,	0.870692,	0.850499,	0.8203,	0.776178,	0.713223,	0.626014,	0.509937,	0.363428,	0.190536,	0.00265908,	-0.188463,	-0.364812,	-0.51146,	-0.627011,	-0.713657,	-0.776272,	-0.820275,	-0.850472,	-0.870697,	-0.883814,	-0.89188,	-0.89633,	-0.898159,	-0.898048,	-0.896475,	-0.893771,	-0.89016,	-0.885807,	-0.880833,	-0.875327,	-0.869359,	-0.862983,	-0.856243,	-0.849175,	-0.841806,	-0.834163,	-0.826267,	-0.818135,	-0.809785,	-0.801231,	-0.792485,	-0.783558,	-0.774463,	-0.765207,	-0.7558,	-0.746249,	-0.736562,	-0.726746,	-0.716807,	-0.70675,	-0.696582,	-0.686308,	-0.675931,	-0.665457,	-0.65489,	-0.644234,	-0.633492,	-0.622668,	-0.611766,	-0.600789,	-0.58974,	-0.578621,	-0.567435,	-0.556186,	-0.544875,	-0.533505,	-0.522078,	-0.510597,	-0.499063,	-0.487479,	-0.475847,	-0.464168,	-0.452444,	-0.440678,	-0.42887,	-0.417023,	-0.405137,	-0.393216,	-0.381259,	-0.369269,	-0.357247,	-0.345194,	-0.333111,	-0.321001,	-0.308864,	-0.296701,	-0.284514,	-0.272304,	-0.260072,	-0.247819,	-0.235547,	-0.223256,	-0.210947,	-0.198622,	-0.186281,	-0.173927,	-0.161559,	-0.149178,	-0.136786,	-0.124384,	-0.111972,	-0.0995525,	-0.087125,	-0.0746911,	-0.0622515,	-0.0498073,	-0.0373594,	-0.0249088,	-0.0124564,	-4.78959e-06,	0.0124508,	0.0249076,	0.0373588,	0.0498068,	0.062251,	0.0746906,	0.0871246,	0.0995521,	0.111972,	0.124384,	0.136786,	0.149178,	0.161558,	0.173926,	0.186281,	0.198622,	0.210947,	0.223255,	0.235546,	0.247819,	0.260072,	0.272304,	0.284514,	0.296701,	0.308863,	0.321001,	0.333111,	0.345193,	0.357246,	0.369268,	0.381259,	0.393215,	0.405137,	0.417022,	0.42887,	0.440677,	0.452444,	0.464168,	0.475846,	0.487479,	0.499063,	0.510596,	0.522078,	0.533504,	0.544874,	0.556185,	0.567435,	0.57862,	0.589739,	0.600789
0.237,	0.599439,	0.6104,	0.621286,	0.632095,	0.642823,	0.653466,	0.664021,	0.674484,	0.684851,	0.695117,	0.705278,	0.715328,	0.725262,	0.735075,	0.74476,	0.75431,	0.763719,	0.772978,	0.782078,	0.791012,	0.799767,	0.808333,	0.816698,	0.824846,	0.832763,	0.840429,	0.847824,	0.854924,	0.861699,	0.868114,	0.874128,	0.879685,	0.884718,	0.889138,	0.892823,	0.895611,	0.897271,	0.897479,	0.895773,	0.891473,	0.883592,	0.870693,	0.850708,	0.820729,	0.776826,	0.714061,	0.62697,	0.510891,	0.364217,	0.190992,	0.00267387,	-0.188906,	-0.365606,	-0.512422,	-0.627971,	-0.714495,	-0.77692,	-0.820706,	-0.850683,	-0.8707,	-0.883628,	-0.891525,	-0.895827,	-0.897524,	-0.8973,	-0.895627,	-0.892835,	-0.889148,	-0.884727,	-0.879693,	-0.874134,	-0.86812,	-0.861703,	-0.854928,	-0.847828,	-0.840432,	-0.832765,	-0.824848,	-0.8167,	-0.808335,	-0.799768,	-0.791013,	-0.78208,	-0.772979,	-0.76372,	-0.754311,	-0.744761,	-0.735076,	-0.725263,	-0.715329,	-0.705279,	-0.695118,	-0.684852,	-0.674485,	-0.664022,	-0.653467,	-0.642823,	-0.632096,	-0.621287,	-0.6104,	-0.59944,	-0.588407,	-0.577306,	-0.566139,	-0.554909,	-0.543618,	-0.532269,	-0.520863,	-0.509403,	-0.497892,	-0.486331,	-0.474722,	-0.463066,	-0.451367,	-0.439625,	-0.427842,	-0.41602,	-0.404161,	-0.392265,	-0.380335,	-0.368371,	-0.356376,	-0.344351,	-0.332296,	-0.320214,	-0.308105,	-0.295971,	-0.283813,	-0.271631,	-0.259429,	-0.247205,	-0.234962,	-0.222701,	-0.210422,	-0.198127,	-0.185817,	-0.173492,	-0.161155,	-0.148805,	-0.136444,	-0.124072,	-0.111692,	-0.0993028,	-0.0869064,	-0.0745035,	-0.0620952,	-0.0496822,	-0.0372655,	-0.0248462,	-0.0124251,	-4.77217e-06,	0.0124195,	0.024845,	0.0372649,	0.0496816,	0.0620946,	0.0745031,	0.086906,	0.0993024,	0.111691,	0.124072,	0.136444,	0.148805,	0.161155,	0.173492,	0.185817,	0.198127,	0.210422,	0.2227,	0.234962,	0.247205,	0.259428,	0.271631,	0.283812,	0.29597,	0.308105,	0.320213,	0.332296,	0.34435,	0.356376,	0.368371,	0.380334,	0.392265,	0.40416,	0.41602,	0.427842,	0.439624,	0.451366,	0.463066,	0.474721,	0.48633,	0.497892,	0.509403,	0.520862,	0.532268,	0.543617,	0.554908,	0.566139,	0.577306,	0.588407,	0.599439
0.238,	0.598095,	0.609039,	0.61991,	0.630704,	0.641418,	0.652048,	0.662591,	0.673043,	0.6834,	0.693657,	0.70381,	0.713854,	0.723783,	0.733592,	0.743275,	0.752825,	0.762234,	0.771496,	0.780602,	0.789542,	0.798307,	0.806884,	0.815263,	0.823428,	0.831365,	0.839054,	0.846476,	0.853606,	0.860416,	0.866872,	0.87293,	0.878539,	0.883631,	0.888117,	0.891878,	0.894751,	0.896509,	0.896829,	0.895251,	0.891097,	0.88338,	0.870667,	0.850887,	0.821125,	0.777438,	0.71486,	0.627889,	0.511811,	0.364979,	0.191434,	0.00268829,	-0.189336,	-0.366374,	-0.513349,	-0.628894,	-0.715295,	-0.777532,	-0.821103,	-0.850864,	-0.870676,	-0.883419,	-0.89115,	-0.895305,	-0.896874,	-0.896538,	-0.894768,	-0.89189,	-0.888127,	-0.88364,	-0.878547,	-0.872937,	-0.866877,	-0.860421,	-0.85361,	-0.846479,	-0.839057,	-0.831367,	-0.82343,	-0.815265,	-0.806886,	-0.798308,	-0.789543,	-0.780603,	-0.771497,	-0.762235,	-0.752826,	-0.743276,	-0.733593,	-0.723784,	-0.713855,	-0.703811,	-0.693658,	-0.683401,	-0.673044,	-0.662592,	-0.652049,	-0.641418,	-0.630704,	-0.61991,	-0.60904,	-0.598095,	-0.58708,	-0.575997,	-0.564849,	-0.553638,	-0.542367,	-0.531038,	-0.519653,	-0.508215,	-0.496726,	-0.485187,	-0.473601,	-0.46197,	-0.450294,	-0.438577,	-0.426819,	-0.415022,	-0.403188,	-0.391319,	-0.379415,	-0.367478,	-0.35551,	-0.343512,	-0.331485,	-0.31943,	-0.30735,	-0.295244,	-0.283114,	-0.270962,	-0.258788,	-0.246594,	-0.23438,	-0.222149,	-0.2099,	-0.197635,	-0.185355,	-0.17306,	-0.160753,	-0.148434,	-0.136103,	-0.123762,	-0.111412,	-0.0990543,	-0.0866888,	-0.0743169,	-0.0619396,	-0.0495577,	-0.0371721,	-0.0247839,	-0.012394,	-4.75482e-06,	0.0123884,	0.0247827,	0.0371715,	0.0495571,	0.0619391,	0.0743165,	0.0866884,	0.0990539,	0.111412,	0.123762,	0.136103,	0.148433,	0.160753,	0.17306,	0.185354,	0.197634,	0.209899,	0.222148,	0.23438,	0.246594,	0.258788,	0.270962,	0.283114,	0.295244,	0.307349,	0.31943,	0.331485,	0.343511,	0.35551,	0.367478,	0.379414,	0.391318,	0.403188,	0.415022,	0.426818,	0.438576,	0.450294,	0.461969,	0.473601,	0.485187,	0.496725,	0.508215,	0.519652,	0.531037,	0.542366,	0.553637,	0.564848,	0.575996,	0.587079,	0.598095
0.239,	0.596755,	0.607683,	0.618539,	0.629318,	0.640018,	0.650635,	0.661166,	0.671607,	0.681954,	0.692202,	0.702347,	0.712384,	0.722308,	0.732114,	0.741794,	0.751343,	0.760754,	0.770018,	0.779128,	0.788075,	0.796848,	0.805437,	0.813829,	0.822011,	0.829966,	0.837678,	0.845126,	0.852287,	0.859131,	0.865625,	0.871729,	0.877388,	0.882537,	0.887088,	0.890923,	0.893881,	0.895735,	0.896164,	0.894712,	0.8907,	0.883146,	0.870615,	0.851036,	0.821488,	0.778013,	0.715621,	0.62877,	0.512698,	0.365715,	0.191861,	0.00270234,	-0.189751,	-0.367116,	-0.514243,	-0.629779,	-0.716057,	-0.778108,	-0.821466,	-0.851015,	-0.870626,	-0.883186,	-0.890754,	-0.894766,	-0.89621,	-0.895763,	-0.893897,	-0.890935,	-0.887098,	-0.882546,	-0.877396,	-0.871735,	-0.865631,	-0.859135,	-0.85229,	-0.84513,	-0.837681,	-0.829969,	-0.822013,	-0.813831,	-0.805439,	-0.79685,	-0.788076,	-0.779129,	-0.770019,	-0.760755,	-0.751344,	-0.741795,	-0.732115,	-0.722309,	-0.712385,	-0.702348,	-0.692203,	-0.681954,	-0.671608,	-0.661167,	-0.650636,	-0.640018,	-0.629318,	-0.618539,	-0.607684,	-0.596756,	-0.585758,	-0.574693,	-0.563563,	-0.552371,	-0.54112,	-0.529812,	-0.518448,	-0.507032,	-0.495565,	-0.484049,	-0.472486,	-0.460878,	-0.449226,	-0.437533,	-0.4258,	-0.414029,	-0.402221,	-0.390377,	-0.378499,	-0.366589,	-0.354648,	-0.342677,	-0.330678,	-0.318651,	-0.306598,	-0.294521,	-0.282419,	-0.270296,	-0.258151,	-0.245986,	-0.233802,	-0.221599,	-0.20938,	-0.197145,	-0.184895,	-0.17263,	-0.160353,	-0.148064,	-0.135764,	-0.123454,	-0.111135,	-0.0988071,	-0.0864724,	-0.0741313,	-0.0617848,	-0.0494338,	-0.0370792,	-0.0247219,	-0.012363,	-4.73753e-06,	0.0123574,	0.0247207,	0.0370785,	0.0494332,	0.0617843,	0.0741308,	0.086472,	0.0988067,	0.111134,	0.123454,	0.135764,	0.148064,	0.160353,	0.17263,	0.184894,	0.197145,	0.20938,	0.221599,	0.233801,	0.245986,	0.258151,	0.270296,	0.282419,	0.29452,	0.306598,	0.31865,	0.330677,	0.342677,	0.354648,	0.366589,	0.378499,	0.390377,	0.40222,	0.414028,	0.4258,	0.437533,	0.449226,	0.460877,	0.472485,	0.484048,	0.495564,	0.507031,	0.518448,	0.529811,	0.54112,	0.552371,	0.563563,	0.574692,	0.585757,	0.596755
0.24,	0.595422,	0.606333,	0.617173,	0.627937,	0.638623,	0.649227,	0.659746,	0.670175,	0.680512,	0.690751,	0.700889,	0.710919,	0.720838,	0.730639,	0.740317,	0.749865,	0.759276,	0.768543,	0.777657,	0.78661,	0.795392,	0.803991,	0.812396,	0.820594,	0.828568,	0.836302,	0.843776,	0.850965,	0.857843,	0.864376,	0.870522,	0.876231,	0.881437,	0.886051,	0.889959,	0.893,	0.894948,	0.895485,	0.894155,	0.890284,	0.882889,	0.870537,	0.851156,	0.821818,	0.778553,	0.716345,	0.629614,	0.51355,	0.366426,	0.192274,	0.00271602,	-0.190152,	-0.367832,	-0.515104,	-0.630627,	-0.716782,	-0.778648,	-0.821798,	-0.851136,	-0.870551,	-0.882931,	-0.890339,	-0.89421,	-0.89553,	-0.894976,	-0.893015,	-0.889971,	-0.886062,	-0.881446,	-0.876239,	-0.870529,	-0.864381,	-0.857847,	-0.850969,	-0.843779,	-0.836305,	-0.82857,	-0.820596,	-0.812398,	-0.803993,	-0.795393,	-0.786611,	-0.777658,	-0.768544,	-0.759277,	-0.749866,	-0.740318,	-0.73064,	-0.720839,	-0.71092,	-0.700889,	-0.690752,	-0.680513,	-0.670176,	-0.659746,	-0.649228,	-0.638623,	-0.627938,	-0.617173,	-0.606334,	-0.595422,	-0.584441,	-0.573394,	-0.562283,	-0.551111,	-0.539879,	-0.528591,	-0.517249,	-0.505854,	-0.494409,	-0.482915,	-0.471376,	-0.459791,	-0.448164,	-0.436495,	-0.424787,	-0.41304,	-0.401257,	-0.38944,	-0.377588,	-0.365705,	-0.35379,	-0.341846,	-0.329874,	-0.317875,	-0.30585,	-0.293801,	-0.281728,	-0.269633,	-0.257517,	-0.245381,	-0.233226,	-0.221053,	-0.208863,	-0.196657,	-0.184437,	-0.172203,	-0.159956,	-0.147697,	-0.135427,	-0.123147,	-0.110858,	-0.0985612,	-0.086257,	-0.0739466,	-0.0616308,	-0.0493105,	-0.0369867,	-0.0246602,	-0.0123321,	-4.7203e-06,	0.0123266,	0.024659,	0.036986,	0.0493099,	0.0616303,	0.0739461,	0.0862566,	0.0985608,	0.110858,	0.123147,	0.135426,	0.147696,	0.159955,	0.172202,	0.184437,	0.196657,	0.208863,	0.221052,	0.233225,	0.24538,	0.257517,	0.269633,	0.281728,	0.2938,	0.30585,	0.317875,	0.329874,	0.341846,	0.35379,	0.365704,	0.377588,	0.389439,	0.401257,	0.41304,	0.424786,	0.436494,	0.448163,	0.45979,	0.471375,	0.482915,	0.494408,	0.505853,	0.517248,	0.528591,	0.539879,	0.55111,	0.562282,	0.573393,	0.584441,	0.595422
0.241,	0.594093,	0.604988,	0.615812,	0.626561,	0.637233,	0.647824,	0.65833,	0.668749,	0.679075,	0.689305,	0.699434,	0.709458,	0.719371,	0.729168,	0.738843,	0.74839,	0.757801,	0.76707,	0.776189,	0.785147,	0.793937,	0.802547,	0.810965,	0.819177,	0.82717,	0.834925,	0.842424,	0.849642,	0.856552,	0.863123,	0.869312,	0.875069,	0.88033,	0.885007,	0.888986,	0.892108,	0.894149,	0.894791,	0.893582,	0.889849,	0.88261,	0.870434,	0.851247,	0.822116,	0.779057,	0.717032,	0.630422,	0.51437,	0.367111,	0.192673,	0.00272932,	-0.190539,	-0.368522,	-0.51593,	-0.631438,	-0.71747,	-0.779153,	-0.822097,	-0.851229,	-0.87045,	-0.882654,	-0.889905,	-0.893638,	-0.894836,	-0.894176,	-0.892124,	-0.888998,	-0.885018,	-0.880339,	-0.875077,	-0.869319,	-0.863128,	-0.856557,	-0.849646,	-0.842427,	-0.834928,	-0.827172,	-0.819179,	-0.810966,	-0.802548,	-0.793938,	-0.785149,	-0.77619,	-0.767071,	-0.757802,	-0.748391,	-0.738844,	-0.729169,	-0.719372,	-0.709459,	-0.699435,	-0.689306,	-0.679076,	-0.66875,	-0.658331,	-0.647825,	-0.637234,	-0.626562,	-0.615812,	-0.604989,	-0.594094,	-0.58313,	-0.572101,	-0.561008,	-0.549855,	-0.538643,	-0.527376,	-0.516054,	-0.504681,	-0.493258,	-0.481787,	-0.47027,	-0.458709,	-0.447105,	-0.435461,	-0.423777,	-0.412056,	-0.400299,	-0.388507,	-0.376681,	-0.364824,	-0.352936,	-0.341019,	-0.329074,	-0.317103,	-0.305106,	-0.293084,	-0.28104,	-0.268973,	-0.256886,	-0.244779,	-0.232653,	-0.220509,	-0.208348,	-0.196172,	-0.183981,	-0.171777,	-0.15956,	-0.147331,	-0.135091,	-0.122842,	-0.110583,	-0.0983164,	-0.0860427,	-0.0737628,	-0.0614776,	-0.0491879,	-0.0368947,	-0.0245988,	-0.0123014,	-4.70314e-06,	0.0122959,	0.0245977,	0.036894,	0.0491873,	0.061477,	0.0737623,	0.0860423,	0.098316,	0.110583,	0.122841,	0.135091,	0.147331,	0.15956,	0.171777,	0.183981,	0.196172,	0.208348,	0.220508,	0.232652,	0.244778,	0.256886,	0.268973,	0.28104,	0.293084,	0.305105,	0.317103,	0.329074,	0.341019,	0.352936,	0.364824,	0.376681,	0.388506,	0.400298,	0.412056,	0.423777,	0.43546,	0.447105,	0.458708,	0.47027,	0.481786,	0.493257,	0.50468,	0.516054,	0.527375,	0.538643,	0.549854,	0.561007,	0.5721,	0.583129,	0.594093
0.242,	0.592769,	0.603648,	0.614456,	0.62519,	0.635848,	0.646426,	0.65692,	0.667327,	0.677643,	0.687864,	0.697985,	0.708002,	0.717909,	0.727701,	0.737373,	0.746919,	0.75633,	0.765601,	0.774723,	0.783687,	0.792484,	0.801104,	0.809534,	0.817762,	0.825772,	0.833548,	0.841071,	0.848317,	0.85526,	0.861867,	0.868098,	0.873902,	0.879217,	0.883956,	0.888005,	0.891206,	0.893338,	0.894084,	0.892993,	0.889395,	0.88231,	0.870306,	0.851309,	0.822382,	0.779527,	0.717682,	0.631193,	0.515157,	0.36777,	0.193057,	0.00274225,	-0.190912,	-0.369186,	-0.516724,	-0.632213,	-0.718121,	-0.779623,	-0.822364,	-0.851294,	-0.870324,	-0.882355,	-0.889452,	-0.893049,	-0.894128,	-0.893364,	-0.891221,	-0.888017,	-0.883966,	-0.879226,	-0.87391,	-0.868104,	-0.861872,	-0.855264,	-0.848321,	-0.841074,	-0.833551,	-0.825775,	-0.817764,	-0.809536,	-0.801106,	-0.792486,	-0.783688,	-0.774724,	-0.765602,	-0.756331,	-0.74692,	-0.737374,	-0.727702,	-0.71791,	-0.708002,	-0.697986,	-0.687865,	-0.677644,	-0.667328,	-0.656921,	-0.646426,	-0.635849,	-0.625191,	-0.614457,	-0.603649,	-0.59277,	-0.581824,	-0.570812,	-0.559738,	-0.548604,	-0.537413,	-0.526165,	-0.514865,	-0.503513,	-0.492112,	-0.480663,	-0.46917,	-0.457632,	-0.446052,	-0.434432,	-0.422773,	-0.411076,	-0.399344,	-0.387578,	-0.375778,	-0.363948,	-0.352086,	-0.340196,	-0.328279,	-0.316334,	-0.304365,	-0.292372,	-0.280355,	-0.268317,	-0.256258,	-0.244179,	-0.232082,	-0.219967,	-0.207836,	-0.19569,	-0.183528,	-0.171353,	-0.159166,	-0.146967,	-0.134757,	-0.122538,	-0.110309,	-0.0980729,	-0.0858295,	-0.0735799,	-0.0613251,	-0.0490659,	-0.0368031,	-0.0245378,	-0.0122709,	-4.68605e-06,	0.0122654,	0.0245366,	0.0368025,	0.0490653,	0.0613245,	0.0735794,	0.0858291,	0.0980725,	0.110309,	0.122537,	0.134757,	0.146967,	0.159166,	0.171353,	0.183528,	0.195689,	0.207836,	0.219967,	0.232082,	0.244179,	0.256258,	0.268317,	0.280355,	0.292371,	0.304365,	0.316334,	0.328278,	0.340196,	0.352086,	0.363947,	0.375778,	0.387577,	0.399344,	0.411076,	0.422772,	0.434431,	0.446051,	0.457631,	0.469169,	0.480663,	0.492111,	0.503512,	0.514864,	0.526165,	0.537412,	0.548604,	0.559738,	0.570812,	0.581823,	0.592769
0.243,	0.591451,	0.602313,	0.613105,	0.623825,	0.634468,	0.645033,	0.655514,	0.66591,	0.676216,	0.686427,	0.69654,	0.706549,	0.716451,	0.726239,	0.735907,	0.745451,	0.754862,	0.764135,	0.77326,	0.782229,	0.791034,	0.799663,	0.808105,	0.816347,	0.824375,	0.832171,	0.839717,	0.846991,	0.853965,	0.860607,	0.866879,	0.872731,	0.878098,	0.882897,	0.887014,	0.890294,	0.892515,	0.893362,	0.892387,	0.888922,	0.881987,	0.870153,	0.851344,	0.822616,	0.779962,	0.718296,	0.631927,	0.51591,	0.368404,	0.193428,	0.00275479,	-0.191272,	-0.369825,	-0.517484,	-0.632951,	-0.718735,	-0.780059,	-0.8226,	-0.85133,	-0.870173,	-0.882034,	-0.88898,	-0.892444,	-0.893406,	-0.89254,	-0.890309,	-0.887027,	-0.882908,	-0.878107,	-0.872739,	-0.866886,	-0.860613,	-0.853969,	-0.846994,	-0.83972,	-0.832174,	-0.824377,	-0.816349,	-0.808107,	-0.799665,	-0.791035,	-0.782231,	-0.773261,	-0.764136,	-0.754863,	-0.745452,	-0.735908,	-0.72624,	-0.716452,	-0.70655,	-0.69654,	-0.686428,	-0.676216,	-0.665911,	-0.655515,	-0.645033,	-0.634469,	-0.623825,	-0.613106,	-0.602314,	-0.591452,	-0.580523,	-0.569529,	-0.558474,	-0.547359,	-0.536187,	-0.52496,	-0.513681,	-0.50235,	-0.490971,	-0.479545,	-0.468074,	-0.456559,	-0.445003,	-0.433407,	-0.421773,	-0.410101,	-0.398394,	-0.386653,	-0.37488,	-0.363075,	-0.351241,	-0.339377,	-0.327487,	-0.31557,	-0.303628,	-0.291662,	-0.279674,	-0.267664,	-0.255633,	-0.243583,	-0.231515,	-0.219429,	-0.207327,	-0.195209,	-0.183077,	-0.170932,	-0.158774,	-0.146605,	-0.134425,	-0.122235,	-0.110037,	-0.0978306,	-0.0856173,	-0.073398,	-0.0611734,	-0.0489444,	-0.036712,	-0.0244771,	-0.0122405,	-4.66902e-06,	0.012235,	0.0244759,	0.0367114,	0.0489438,	0.0611728,	0.0733975,	0.0856169,	0.0978302,	0.110037,	0.122235,	0.134425,	0.146605,	0.158774,	0.170932,	0.183077,	0.195209,	0.207326,	0.219429,	0.231514,	0.243583,	0.255633,	0.267663,	0.279673,	0.291662,	0.303627,	0.315569,	0.327486,	0.339377,	0.35124,	0.363075,	0.37488,	0.386653,	0.398394,	0.410101,	0.421772,	0.433407,	0.445003,	0.456559,	0.468073,	0.479544,	0.49097,	0.50235,	0.51368,	0.52496,	0.536186,	0.547358,	0.558473,	0.569529,	0.580522,	0.591451
0.244,	0.590138,	0.600983,	0.61176,	0.622464,	0.633093,	0.643644,	0.654114,	0.664498,	0.674793,	0.684995,	0.695099,	0.705101,	0.714997,	0.72478,	0.734445,	0.743987,	0.753398,	0.762671,	0.7718,	0.780774,	0.789585,	0.798224,	0.806677,	0.814933,	0.822978,	0.830794,	0.838363,	0.845663,	0.852667,	0.859345,	0.865657,	0.871554,	0.876973,	0.881831,	0.886016,	0.889372,	0.89168,	0.892627,	0.891766,	0.888431,	0.881644,	0.869977,	0.851351,	0.82282,	0.780364,	0.718874,	0.632627,	0.516632,	0.369013,	0.193784,	0.00276696,	-0.191618,	-0.370438,	-0.518212,	-0.633653,	-0.719314,	-0.780461,	-0.822805,	-0.851339,	-0.869998,	-0.881692,	-0.88849,	-0.891823,	-0.892671,	-0.891705,	-0.889387,	-0.886028,	-0.881842,	-0.876983,	-0.871562,	-0.865664,	-0.859351,	-0.852672,	-0.845667,	-0.838366,	-0.830796,	-0.82298,	-0.814935,	-0.806679,	-0.798225,	-0.789587,	-0.780775,	-0.771801,	-0.762672,	-0.753399,	-0.743988,	-0.734446,	-0.724781,	-0.714997,	-0.705102,	-0.6951,	-0.684995,	-0.674793,	-0.664499,	-0.654114,	-0.643645,	-0.633094,	-0.622465,	-0.61176,	-0.600984,	-0.590139,	-0.579227,	-0.568251,	-0.557214,	-0.546119,	-0.534967,	-0.52376,	-0.512501,	-0.501192,	-0.489835,	-0.478431,	-0.466983,	-0.455492,	-0.443959,	-0.432387,	-0.420777,	-0.40913,	-0.397449,	-0.385733,	-0.373986,	-0.362207,	-0.350399,	-0.338562,	-0.326698,	-0.314809,	-0.302894,	-0.290956,	-0.278995,	-0.267013,	-0.255011,	-0.24299,	-0.23095,	-0.218893,	-0.20682,	-0.194731,	-0.182629,	-0.170513,	-0.158384,	-0.146245,	-0.134094,	-0.121934,	-0.109766,	-0.0975895,	-0.0854062,	-0.0732169,	-0.0610224,	-0.0488236,	-0.0366214,	-0.0244166,	-0.0122103,	-4.65206e-06,	0.0122048,	0.0244154,	0.0366207,	0.048823,	0.0610219,	0.0732164,	0.0854058,	0.0975891,	0.109766,	0.121934,	0.134094,	0.146244,	0.158384,	0.170512,	0.182628,	0.194731,	0.206819,	0.218893,	0.23095,	0.242989,	0.255011,	0.267013,	0.278995,	0.290956,	0.302894,	0.314808,	0.326698,	0.338562,	0.350398,	0.362207,	0.373985,	0.385733,	0.397448,	0.40913,	0.420777,	0.432387,	0.443959,	0.455491,	0.466982,	0.478431,	0.489834,	0.501192,	0.512501,	0.523759,	0.534966,	0.546118,	0.557214,	0.568251,	0.579226,	0.590138
0.245,	0.58883,	0.599659,	0.610419,	0.621109,	0.631724,	0.642261,	0.652718,	0.66309,	0.673375,	0.683567,	0.693663,	0.703657,	0.713547,	0.723325,	0.732987,	0.742526,	0.751937,	0.761211,	0.770342,	0.779321,	0.788139,	0.796786,	0.805251,	0.81352,	0.821581,	0.829416,	0.837008,	0.844334,	0.851368,	0.85808,	0.864431,	0.870373,	0.875843,	0.880759,	0.885009,	0.88844,	0.890834,	0.891879,	0.891129,	0.887922,	0.88128,	0.869776,	0.851331,	0.822993,	0.780732,	0.719417,	0.63329,	0.517321,	0.369597,	0.194127,	0.00277874,	-0.19195,	-0.371026,	-0.518907,	-0.63432,	-0.719857,	-0.780829,	-0.82298,	-0.851321,	-0.869799,	-0.88133,	-0.887982,	-0.891187,	-0.891922,	-0.890858,	-0.888455,	-0.885021,	-0.88077,	-0.875852,	-0.870381,	-0.864438,	-0.858086,	-0.851373,	-0.844338,	-0.837011,	-0.829419,	-0.821583,	-0.813522,	-0.805252,	-0.796788,	-0.788141,	-0.779322,	-0.770343,	-0.761212,	-0.751938,	-0.742527,	-0.732988,	-0.723326,	-0.713548,	-0.703658,	-0.693663,	-0.683568,	-0.673375,	-0.663091,	-0.652719,	-0.642262,	-0.631724,	-0.621109,	-0.61042,	-0.59966,	-0.588831,	-0.577936,	-0.566978,	-0.55596,	-0.544884,	-0.533751,	-0.522565,	-0.511327,	-0.500039,	-0.488704,	-0.477323,	-0.465897,	-0.454429,	-0.44292,	-0.431372,	-0.419786,	-0.408164,	-0.396508,	-0.384817,	-0.373095,	-0.361343,	-0.349561,	-0.337751,	-0.325914,	-0.314051,	-0.302164,	-0.290253,	-0.278321,	-0.266367,	-0.254392,	-0.242399,	-0.230388,	-0.21836,	-0.206315,	-0.194256,	-0.182182,	-0.170095,	-0.157996,	-0.145886,	-0.133765,	-0.121635,	-0.109496,	-0.0973496,	-0.0851962,	-0.0730368,	-0.0608722,	-0.0487034,	-0.0365312,	-0.0243565,	-0.0121802,	-4.63516e-06,	0.0121747,	0.0243553,	0.0365305,	0.0487028,	0.0608717,	0.0730363,	0.0851957,	0.0973492,	0.109496,	0.121635,	0.133765,	0.145886,	0.157996,	0.170095,	0.182182,	0.194255,	0.206315,	0.218359,	0.230388,	0.242399,	0.254392,	0.266366,	0.27832,	0.290253,	0.302164,	0.314051,	0.325913,	0.33775,	0.34956,	0.361342,	0.373095,	0.384817,	0.396507,	0.408164,	0.419786,	0.431371,	0.44292,	0.454428,	0.465896,	0.477322,	0.488703,	0.500039,	0.511327,	0.522564,	0.533751,	0.544883,	0.55596,	0.566978,	0.577935,	0.58883
